legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsCabinCode
61842fd6a2406c2f147f6440ae2356d0,2022-06-20,2022-06-28,DTW,LAX,V0AIZNN1,PT8H57M,0,False,False,False,397.21,450.6,3,1985.0,11:35:00 - 15:20:00,12:01:00 - 17:32:00,American Airlines||American Airlines,AA||AA,Embraer RJ145||Boeing 737-800,coach||coach
3cee4f771adbb036e063128a0febe5a7,2022-05-27,2022-06-28,ATL,EWR,HAUTA0MC,PT2H5M,0,False,False,True,329.3,368.6,9,762.0,09:05:00,11:10:00,Delta,DL,Boeing 717,coach
e3ae93b29dacd3eed5adf09449fe74ad,2022-05-02,2022-06-22,LAX,BOS,N0AKZNN3,PT14H35M,1,False,False,False,250.23,302.7,7,2687.0,17:24:00 - 22:59:00 - 09:41:00,18:38:00 - 06:50:00 - 10:59:00,American Airlines||American Airlines||American Airlines,AA||AA||AA,Airbus A321||||,coach||coach||coach
57c9fc0f0fee735c9257d014a9ca739d,2022-05-23,2022-06-06,LAX,CLT,GA7NR,PT10H59M,1,False,False,False,208.2,277.78,0,1392.0,16:24:00 - 23:05:00,17:43:00 - 06:23:00,Spirit Airlines||Spirit Airlines,NK||NK,||,coach||coach
65f97e602eb523e7c377fafaaae8a6ee,2022-05-21,2022-06-13,PHL,LAX,T0DACAY,PT8H32M,0,False,False,False,553.0,609.6,0,1392.0,11:55:00 - 15:30:00,13:40:00 - 17:27:00,Sun Country Airlines||Sun Country Airlines,SY||SY,||,coach||coach
76c3ce26145f65de5c84eddb46fa4613,2022-06-23,2022-06-28,EWR,SFO,KA0TA0MC,PT11H43M,1,False,False,False,528.38,596.11,9,2598.0,15:24:00 - 20:19:00 - 23:00:00,17:25:00 - 22:15:00 - 00:07:00,Delta||Delta||Delta,DL||DL||DL,Airbus A319||Airbus A321||,coach||coach||coach
3a26347f254f337b7d38da7c4e2a7e92,2022-05-19,2022-06-28,OAK,BOS,UAUOA0MC,PT14H25M,1,False,False,False,463.25,527.19,7,2688.0,13:09:00 - 23:55:00,15:55:00 - 06:34:00,Delta||Delta,DL||DL,Airbus A220-100||Airbus A321,coach||coach
064471b7e7210fdac447d59d1b798aea,2022-04-29,2022-06-25,LAX,MIA,L0AJZNN1,PT7H51M,1,False,False,False,222.33,262.61,2,2339.0,18:10:00 - 21:30:00,19:40:00 - 05:01:00,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A321,coach||coach
d70b1529be9b60ccd3b7a1c989ce31e4,2022-04-21,2022-06-04,ATL,DFW,UAVNA0BQ,PT2H12M,0,True,False,True,140.47,165.61,9,725.0,08:24:00,09:36:00,Delta,DL,Boeing 717,coach
6388fb3a5326e6c3a6585ca4a1d80fd6,2022-05-18,2022-06-15,SFO,BOS,MH7OASMN,PT9H58M,1,False,False,False,574.89,641.61,7,2751.0,22:15:00 - 09:50:00,07:00:00 - 11:13:00,Alaska Airlines||Delta,AS||DL,AIRBUS INDUSTRIE A321 SHARKLETS||Embraer 175,coach||coach
767f1265613ec9a593fc583a085d824d,2022-06-01,2022-06-23,PHL,LGA,PL2ABEL1,PT6H30M,0,False,False,False,119.07,151.6,7,465.0,09:55:00 - 15:00:00,11:30:00 - 16:25:00,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,coach||coach
2b7cdea247b5edd686950b1875fabc84,2022-05-26,2022-06-27,CLT,EWR,SVAHZNN1,PT1H44M,0,False,False,True,133.95,157.1,7,545.0,18:43:00,20:27:00,American Airlines,AA,Airbus A321,coach
e9309780eee8c7608a74caf57d451e14,2022-06-18,2022-06-27,DFW,JFK,KH3AUEY5,PT3H44M,0,False,False,True,230.47,262.36,1,1380.0,06:45:00,11:29:00,American Airlines,AA,Airbus A320,coach
eb83f51f90144e841a87b3aebe10fa8f,2022-05-09,2022-06-02,DEN,CLT,H01PXS5,PT3H16M,0,False,False,True,278.5,313.99,4,1346.0,00:14:00,05:30:00,Frontier Airlines,F9,Boeing 737-800,coach
21fa0306c05cf9208870d1eff467b253,2022-05-19,2022-06-18,LAX,ORD,LUAIZNN1,PT11H11M,0,False,False,False,411.16,471.2,6,1992.0,06:10:00 - 16:51:00,11:12:00 - 19:21:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
fa1fe1d6c106f13d96ddc3c49dbcd264,2022-04-29,2022-06-13,LAX,CLT,V7AWZNN1,PT4H53M,0,False,False,True,389.77,433.6,2,2121.0,11:46:00,19:39:00,American Airlines,AA,Airbus A321,coach
34d2b57ba441c976ac87f051cc7e543f,2022-06-15,2022-06-16,CLT,JFK,G0AHZNN1,PT1H52M,0,False,False,True,189.77,217.1,7,545.0,18:07:00,19:59:00,American Airlines,AA,Boeing 737-800,coach
7229a7af67592305486528156d3535cf,2022-06-10,2022-06-16,CLT,ATL,L7AHZNN1,PT1H16M,0,False,False,True,320.0,357.1,7,228.0,14:38:00,15:54:00,American Airlines,AA,Canadair Regional Jet 900,coach
3baa154f996cacb687df07c2063f0528,2022-05-24,2022-06-08,LGA,DEN,L3AJZNN1,PT10H31M,0,False,False,False,259.53,302.6,7,2820.0,15:00:00 - 21:09:00,18:20:00 - 23:31:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
029d04edb2c5444730200065cfafb6d5,2022-04-22,2022-06-09,ATL,SFO,HAUOA0MQ,PT5H4M,0,False,False,True,440.93,488.6,3,2135.0,14:25:00,16:29:00,Delta,DL,Boeing 737-900,coach
4c3d04dfa7a983f54496192d1c6e19c0,2022-04-30,2022-06-11,MIA,DFW,M0AIZNN1,PT3H7M,0,False,False,True,333.03,372.61,7,1115.0,15:35:00,17:42:00,American Airlines,AA,Boeing 737-800,coach
71ac8397b9f26d3967ad35ed015417e1,2022-05-29,2022-06-28,OAK,EWR,LH4OASMN,PT8H19M,1,False,False,False,460.47,518.61,7,3069.0,18:46:00 - 21:55:00,20:45:00 - 06:05:00,Alaska Airlines||Alaska Airlines,AS||AS,Embraer 175||Boeing 737 MAX 9,coach||coach
051329cb4e8a6354db14642124906e29,2022-05-18,2022-06-14,OAK,SFO,KA7QA0MQ,PT5H1M,0,False,False,False,351.63,401.6,9,677.0,18:50:00 - 22:26:00,20:15:00 - 23:51:00,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A220-100,coach||coach
522b22a9a45214c8735c4bc583c0c453,2022-06-24,2022-06-27,ATL,LAX,TA3NR,PT13H1M,0,False,False,False,234.0,341.58,0,1392.0,08:00:00 - 16:43:00,09:22:00 - 18:01:00,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A320 SHARKLETS,coach||coach
d6ebd252ce2fcf7f39bc575c9dda427a,2022-05-05,2022-06-11,SFO,DFW,H0DACAY,PT8H36M,1,False,False,False,301.38,347.58,9,2440.0,23:59:00 - 08:05:00,05:39:00 - 10:35:00,Sun Country Airlines||Sun Country Airlines,SY||SY,Boeing 737-800||Boeing 737-800,coach||coach
7d639a188458ce8ce817386af0c6cfe7,2022-05-30,2022-06-26,IAD,OAK,QAA4ADEN,PT16H20M,0,False,False,False,2139.54,2333.71,5,2624.0,08:25:00 - 17:00:00 - 19:45:00,09:21:00 - 18:49:00 - 21:45:00,United||Delta||Delta,UA||DL||DL,Embraer EMB-145||Canadair Regional Jet 900||Boeing 737-900,coach||first||first
7225bca4c108edee640e08521a3dc9d4,2022-05-06,2022-06-01,SFO,LGA,K7AKZNN1,PT11H55M,1,False,False,False,509.76,577.19,1,2567.0,23:39:00 - 11:30:00,06:05:00 - 14:34:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
6f00dd86572f32840f2af385eaa9b561,2022-06-19,2022-06-26,CLT,DFW,HA3OA0MQ,PT5H28M,0,False,False,False,367.44,417.1,3,953.0,12:17:00 - 15:24:00,13:34:00 - 16:45:00,Delta||Delta,DL||DL,Boeing 717||Airbus A321,coach||coach
59702ebf92192f1d653b8dbab8a05007,2022-05-30,2022-06-13,PHL,LAX,KAUOA0MQ,PT8H40M,0,False,False,False,640.0,711.6,3,2886.0,06:10:00 - 08:41:00,07:35:00 - 11:50:00,Delta||United,DL||UA,Embraer 175||Boeing 737 MAX 9,coach||coach
1f7de01fe5e304eb59a0e8ea224639b6,2022-06-04,2022-06-05,SFO,DTW,HA0QA0MQ,PT8H18M,0,False,False,False,543.26,607.61,7,2324.0,08:20:00 - 12:15:00,09:58:00 - 19:38:00,Delta||Delta,DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A321,coach||coach
ba3653da25adf46ab25d83a322132254,2022-05-25,2022-06-11,DTW,LAX,UAUQA0MQ,PT13H58M,1,False,False,False,428.84,490.2,3,2435.0,20:15:00 - 06:10:00,22:22:00 - 07:13:00,Delta||Delta,DL||DL,Airbus A319||,coach||coach
1c1cb2a91666800b0ca635d3886b2a2e,2022-05-03,2022-06-02,DFW,LAX,VAA7AQEN,PT5H11M,0,False,False,False,245.58,287.6,1,1498.0,06:00:00 - 07:45:00,07:03:00 - 09:11:00,United||United,UA||UA,Airbus A320||Boeing 737-800,coach||coach
10cbbef46511ebebbd6259e318a9ec59,2022-04-29,2022-06-12,ORD,MIA,L0AZZNN1,PT3H2M,0,False,False,True,254.88,288.6,4,1192.0,05:10:00,09:12:00,American Airlines,AA,Boeing 737-800,coach
af40f1eb64cd135871282bb7caafaef4,2022-06-08,2022-06-24,BOS,LGA,TAUOA0BC,PT1H34M,0,True,False,True,73.49,93.6,9,185.0,07:00:00,08:34:00,Delta,DL,Embraer 175,coach
cd58525c287f8f78e85f32d7b378434b,2022-05-22,2022-06-08,EWR,SFO,VAA7AQEN,PT8H2M,0,False,False,False,379.53,431.6,5,2797.0,10:30:00 - 14:05:00,13:18:00 - 15:32:00,United||United,UA||UA,||Boeing 757-200,coach||coach
9b0c3fa1851939c1c5585485bfa22eea,2022-05-06,2022-06-10,IAD,LGA,BAUOA0MQ,PT8H15M,0,False,False,False,957.22,1057.11,9,1015.0,10:14:00 - 14:20:00 - 17:25:00,11:43:00 - 15:53:00 - 18:29:00,Delta||Delta||Delta,DL||DL||DL,Canadair Regional Jet 900||Canadair Regional Jet 900||Canadair Regional Jet 900,coach||coach||coach
4dbee4d1c2a3efa57841c411cbb8f29c,2022-06-14,2022-06-24,BOS,DEN,QAA0AHES,PT4H30M,0,False,False,True,301.4,338.61,1,1763.0,07:35:00,10:05:00,United,UA,Boeing 737-800,coach
ecc7db17bdd654c7695d4fcd78ae3f3f,2022-04-18,2022-06-06,SFO,ATL,M7AHZNN1,PT7H,0,False,False,False,436.28,492.6,7,2193.0,12:00:00 - 18:50:00,17:32:00 - 22:00:00,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,coach||coach
33b33fdf84b36d4a12b8df32cb416b9e,2022-05-05,2022-06-05,EWR,PHL,SL2AUEL1,PT5H5M,0,False,False,False,101.4,132.61,7,465.0,07:10:00 - 10:40:00,08:22:00 - 12:15:00,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,coach||coach
bdf07897e2875051e2660dfdd1173514,2022-06-18,2022-06-23,BOS,SFO,VAA0AHES,PT6H25M,0,False,False,True,292.09,328.6,1,2698.0,11:25:00,14:50:00,United,UA,Boeing 737 MAX 9,coach
19609f868be62b696ee7b269d31eda2b,2022-04-22,2022-06-10,IAD,JFK,V3AWZNN1,PT4H25M,0,False,False,False,386.98,438.1,7,872.0,05:20:00 - 07:54:00,06:39:00 - 09:45:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
3afacb4f7d0f1cdf36afbdd3bbac7603,2022-05-28,2022-06-29,SFO,ORD,BAUOA0MC,PT8H58M,0,False,False,False,665.12,738.6,9,1927.0,06:00:00 - 15:15:00,11:36:00 - 16:58:00,Delta||Delta,DL||DL,Boeing 737-900||Boeing 717,coach||coach
484c15c58dc1c0883f58ca073ae93648,2022-06-03,2022-06-30,PHL,SFO,V7AHZNN1,PT8H8M,0,False,False,False,366.51,417.6,6,2724.0,13:35:00 - 16:43:00,15:31:00 - 18:43:00,American Airlines||American Airlines,AA||AA,||Airbus A319,coach||coach
9289da4b13373dd9a6e7531dc0df30d2,2022-06-04,2022-06-14,IAD,LGA,TATNX0MQ,PT10H15M,0,False,False,False,360.93,417.2,9,1303.0,05:45:00 - 13:40:00,07:28:00 - 16:00:00,Delta||Delta,DL||DL,Airbus A320||Airbus A320,coach||coach
a0d7bfa842f2522ac34a6c4f572ab38f,2022-04-25,2022-06-19,CLT,ATL,UAA7ADEN,PT4H33M,0,False,False,False,481.86,540.1,9,868.0,10:24:00 - 12:55:00,11:50:00 - 14:57:00,United||United,UA||UA,||Embraer 175 (Enhanced Winglets),coach||coach
3f5e9cdc440bd682681c75089e563465,2022-04-27,2022-06-07,JFK,DEN,KAUOA0MQ,PT10H38M,0,False,False,False,551.62,622.19,9,1899.0,09:15:00 - 15:37:00,10:42:00 - 17:53:00,Delta||United,DL||UA,Canadair Regional Jet 900||Airbus A319,coach||coach
a9df752fbe36dacd242ca73a23efc508,2022-05-07,2022-06-28,DEN,LAX,GVAIZNN3,PT3H59M,0,False,False,False,279.07,323.6,6,960.0,18:45:00 - 20:15:00,19:40:00 - 21:44:00,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A320,coach||coach
815db25bd020cb9a366900dcd105963d,2022-06-05,2022-06-06,OAK,MIA,LH0OAVMN,PT14H33M,1,False,False,False,584.19,656.1,4,3450.0,07:00:00 - 12:55:00 - 20:35:00,09:07:00 - 18:50:00 - 00:33:00,Alaska Airlines||Alaska Airlines||Alaska Airlines,AS||AS||AS,Boeing 737-800||Boeing 737-900||Airbus A321,coach||coach||coach
4640ecf3bf40e1fabce2f91f4996fcb0,2022-06-01,2022-06-12,CLT,SFO,M0APZNN1,PT7H30M,0,False,False,False,605.58,673.1,4,2423.0,07:46:00 - 10:08:00,09:06:00 - 12:16:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
d535b58f7d25b5c350b77fc96f85177e,2022-04-25,2022-06-05,LAX,PHL,EAA0AFEN,PT8H57M,1,False,False,False,617.67,687.6,3,2417.0,22:50:00 - 07:40:00,04:58:00 - 10:47:00,United||United,UA||UA,Boeing 737-900||Airbus A319,coach||coach
265eadfa85beabb9aeb4860b9ed3f2f1,2022-05-01,2022-06-16,ORD,OAK,VA3NR,PT4H35M,1,False,False,True,94.0,150.59,0,1392.0,21:55:00,00:30:00,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,coach
91cf24149395f332bf472b0660fb955f,2022-06-10,2022-06-30,PHL,DTW,SAA4AKEN,PT8H43M,0,False,False,False,265.11,314.19,2,912.0,08:13:00 - 14:31:00,09:34:00 - 16:56:00,United||United,UA||UA,Boeing 737-900||Airbus A319,coach||coach
08677759cb46219dcf2d475889e9a4e9,2022-04-22,2022-06-01,DFW,LGA,WAA2AQES,PT8H5M,0,False,False,False,208.37,247.6,8,1652.0,14:08:00 - 18:42:00,15:23:00 - 23:13:00,United||United,UA||UA,Airbus A319||Boeing 737-800,coach||coach
8511dcbc86dd2691ebf987e30c5b8701,2022-05-02,2022-06-02,LAX,EWR,QA7NA0MC,PT7H30M,0,False,False,False,609.3,678.6,9,2705.0,10:25:00 - 18:42:00,17:48:00 - 20:55:00,Delta||Delta,DL||DL,Airbus A321||Boeing 737-800,coach||coach
60bdf5c1ee7d3b98355e89b35bd40094,2022-05-12,2022-06-09,PHL,MIA,N3AJZNN1,PT6H1M,0,False,False,False,194.41,232.59,10,1540.0,15:39:00 - 18:07:00,17:05:00 - 21:40:00,American Airlines||American Airlines,AA||AA,Airbus A321||,coach||coach
3354c254b988d0c0471f741b20ba34d0,2022-04-30,2022-06-03,BOS,ORD,YH0KUEY5,PT2H55M,0,False,False,True,391.4,435.36,7,862.0,14:01:00,15:56:00,American Airlines,AA,Boeing 737-800,coach
0d62f04c1227f85bd11d47890354be7a,2022-05-28,2022-06-21,LAX,MIA,M3AWZNN1,PT9H13M,1,False,False,False,333.02,381.6,7,2295.0,16:48:00 - 21:30:00,18:07:00 - 05:01:00,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A321,coach||coach
f99e90e8e4961d6756247dd1d8c54091,2022-05-23,2022-06-08,DEN,ORD,BATOA0MC,PT5H25M,0,False,False,False,525.58,588.6,6,1392.0,06:40:00 - 12:40:00,11:31:00 - 13:05:00,Delta||Delta,DL||DL,Airbus A321||Boeing 717,coach||coach
eaada874b113ddfb173fff119e6acf05,2022-05-31,2022-06-15,ORD,JFK,QAA0OKEN,PT6H36M,0,False,False,False,481.87,541.61,9,2197.0,07:18:00 - 12:00:00,11:14:00 - 14:54:00,United||Delta,UA||DL,Boeing 737 MAX 9||Boeing 737-800,coach||coach
74536911368ea096c4a4a105e26e7864,2022-04-19,2022-06-02,BOS,MIA,R7AJZNN3,PT3H34M,0,False,False,True,92.09,113.6,7,1260.0,09:20:00,12:54:00,JetBlue Airways,B6,Boeing 737 MAX 8,coach
dcb14d9e242edceed7c28f9a06a6baf8,2022-05-08,2022-06-16,DEN,SFO,KAUNA0MC,PT6H48M,0,False,False,False,382.33,439.11,7,1172.0,05:32:00 - 08:05:00 - 09:45:00,07:05:00 - 08:29:00 - 11:20:00,Delta||Delta||Alaska Airlines,DL||DL||AS,Airbus A319||Boeing 737-900||Airbus A320,coach||coach||coach
fb33cbd7da5c63c70f89cc396ef9edc9,2022-05-03,2022-06-24,BOS,EWR,EAA0OHEN,PT1H32M,0,False,False,True,338.6,378.6,8,185.0,16:05:00,17:37:00,United,UA,Embraer 175 (Enhanced Winglets),coach
28b9ba6fd0f5b2499aac312f6bcabc26,2022-06-14,2022-06-27,LAX,LGA,S7AIZON1,PT13H43M,0,False,False,False,392.56,451.2,7,2573.0,00:07:00 - 12:20:00,05:00:00 - 16:50:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
3e7b69c314d7626070216bf2a59ddc27,2022-05-07,2022-06-03,DFW,LGA,L7AIZNN1,PT3H32M,0,False,False,True,227.91,259.6,7,1380.0,10:27:00,14:59:00,American Airlines,AA,Boeing 737-800,coach
5924c9ba9c24449b6a3eecc3ba6412ac,2022-06-02,2022-06-21,PHL,LGA,SUAIZNN3,PT11H34M,0,False,False,False,241.86,289.2,7,1392.0,06:01:00 - 14:30:00,07:20:00 - 17:35:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
575606aba59d14a6f1e6a9f02ee7df29,2022-05-02,2022-06-20,SFO,LGA,QAUOA0MC,PT10H38M,0,False,False,False,622.33,697.11,1,2647.0,00:31:00 - 07:05:00 - 11:00:00,06:08:00 - 08:35:00 - 14:09:00,Delta||Delta||United,DL||DL||UA,Airbus A321||||Boeing 737-700,coach||coach||coach
b1d0e0f31ef8a516b1e93e712f53cffb,2022-05-05,2022-06-09,DEN,JFK,MAVOA0MQ,PT7H8M,0,False,False,False,403.72,457.6,4,1702.0,14:29:00 - 19:45:00,17:25:00 - 23:37:00,Delta||Delta,DL||DL,Airbus A321||Airbus A319,coach||coach
c91dbb71703df008b5e6d7a81e08c122,2022-06-12,2022-06-20,BOS,JFK,YH0KUEY5,PT1H12M,0,False,False,True,355.54,396.81,7,185.0,07:18:00,08:30:00,American Airlines,AA,Embraer 190,coach
4a090b2436ba9ed9f8786d252e3c3aa1,2022-05-13,2022-06-14,IAD,LGA,UAA4AFEN,PT3H56M,0,False,False,False,487.44,547.6,3,537.0,17:05:00 - 19:35:00,18:30:00 - 21:01:00,United||Delta,UA||DL,Embraer EMB-145||Canadair Regional Jet 900,coach||coach
bbbdcb7c07d07ebcc18d180c1a3ef181,2022-06-08,2022-06-19,LGA,ORD,HAA7AHES,PT2H57M,0,False,False,True,245.58,278.6,5,720.0,16:52:00,18:49:00,United,UA,Embraer 175 (Enhanced Winglets),coach
3df0e823448c3329157495ede8c622cd,2022-04-28,2022-06-04,SFO,OAK,TAUNA0ML,PT10H28M,0,False,False,False,291.17,342.21,6,1187.0,06:05:00 - 15:35:00,08:54:00 - 16:33:00,Delta||Delta,DL||DL,||Embraer 175 (Enhanced Winglets),coach||coach
00fb8f5f0ad4bef08c79ea401e3b29fd,2022-05-21,2022-06-20,IAD,DFW,MA0OA0MC,PT6H50M,0,False,False,False,488.37,548.6,7,1392.0,06:00:00 - 10:34:00,07:43:00 - 11:50:00,Delta||Delta,DL||DL,Boeing 737-900||Airbus A321,coach||coach
dcb12ad50e64e923d2c5d4acfdb082e2,2022-05-03,2022-06-07,DFW,PHL,G7AWZNN1,PT3H16M,0,False,False,True,361.86,403.6,7,1298.0,07:00:00,11:16:00,American Airlines,AA,Airbus A321,coach
28856f495cc5a035dff5d6024cf54806,2022-06-02,2022-06-28,PHL,DEN,K0AIZNN1,PT9H51M,0,False,False,False,384.19,436.6,7,2732.0,15:40:00 - 21:09:00,18:40:00 - 23:31:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
4136bf5817f9f8747469de92d02c5f52,2022-05-19,2022-06-21,LAX,LGA,SAA7AKEN,PT9H47M,0,False,False,False,453.95,511.6,5,2469.0,06:45:00 - 13:42:00,10:12:00 - 19:32:00,United||United,UA||UA,Boeing 737-800||Airbus A319,coach||coach
f311f3e99e9cff0243d55317cc8681a7,2022-05-03,2022-06-26,DEN,EWR,M0AHZNN1,PT8H4M,0,False,False,False,413.02,466.1,7,1891.0,00:50:00 - 09:10:00,06:03:00 - 10:54:00,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,coach||coach
bd8dc81b72316f35c5606d3c91559f7a,2022-04-21,2022-06-10,ORD,BOS,V0AZZNN1,PT2H17M,0,False,False,True,185.12,213.6,4,862.0,20:35:00,23:52:00,American Airlines,AA,Boeing 737-800,coach
0cefe893f8223224b567443518c5ba9a,2022-06-12,2022-06-26,DTW,BOS,V7CXNR,PT9H21M,0,False,False,False,105.0,212.58,0,1392.0,10:25:00 - 17:40:00,12:21:00 - 19:46:00,Spirit Airlines||Spirit Airlines,NK||NK,||Airbus A319,coach||coach
932ccbcf13504b1230a8b488149ef979,2022-06-15,2022-06-18,IAD,LAX,H0AZZNN1,PT7H11M,0,False,False,False,785.12,867.6,1,2370.0,15:20:00 - 18:35:00,17:26:00 - 19:31:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,coach||coach
db0e5278eec33048598b893de01d25f0,2022-06-05,2022-06-18,DFW,BOS,RH0AUEL1,PT8H41M,0,False,False,False,230.71,271.61,7,1565.0,06:45:00 - 14:57:00,11:29:00 - 16:26:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A320||Embraer 190,coach||coach
ab13ec7f74c791617be53db8e9238cfd,2022-06-04,2022-06-07,MIA,DEN,QAA3AKEN,PT4H15M,0,False,False,True,305.12,342.6,4,1716.0,15:32:00,17:47:00,United,UA,Boeing 737-900,coach
d0d951b88c8d46ea988380e9a08f8432,2022-06-05,2022-06-17,SFO,OAK,MH7OASMN,PT5H16M,0,False,False,False,370.24,421.61,4,677.0,17:05:00 - 21:05:00,18:37:00 - 22:21:00,Alaska Airlines||Delta,AS||DL,Embraer 175||Embraer 175 (Enhanced Winglets),coach||coach
fa964ff4c19c1283f7b19f935ffc291c,2022-06-12,2022-06-25,ATL,LAX,QA7QA0MQ,PT4H39M,0,False,False,True,450.23,498.6,9,1943.0,15:10:00,16:49:00,Delta,DL,Airbus A321,coach
b59e0f88bd8728bac01bda190a25c8f1,2022-06-22,2022-06-28,LAX,IAD,QAA0OQEN,PT5H,1,False,False,True,357.21,398.6,1,2295.0,23:05:00,07:05:00,United,UA,Boeing 757-300,coach
fa3d50c46f416f4fd03a341abb3a2014,2022-05-02,2022-06-21,BOS,DEN,G7AJZNN3,PT6H26M,0,False,False,False,339.54,388.61,7,1765.0,05:30:00 - 08:25:00,07:22:00 - 09:56:00,American Airlines||American Airlines,AA||AA,Boeing 737 MAX 8||Boeing 737-800,coach||coach
7cd85b361c33c16d732b78557ea93f82,2022-05-05,2022-06-03,LAX,ATL,SAA7AKEN,PT9H22M,0,False,False,False,386.04,438.59,2,2055.0,10:30:00 - 17:48:00,13:54:00 - 22:52:00,United||United,UA||UA,Boeing 737-800||Airbus A320,coach||coach
1f5bcf80a5db4c9d4c52d83554057d92,2022-05-03,2022-06-06,CLT,ORD,SUAIZNN1,PT7H26M,0,False,False,False,160.93,195.1,7,1265.0,11:42:00 - 16:30:00,13:30:00 - 18:08:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
d1ba2b9b41980822917f7f953922d013,2022-06-07,2022-06-15,ORD,JFK,QAA7OFEN,PT9H42M,0,False,False,False,407.44,467.2,8,769.0,07:28:00 - 16:45:00,10:10:00 - 18:10:00,United||Delta,UA||DL,Airbus A320||Canadair Regional Jet 900,coach||coach
886df8b795db8b6ec75cbe19b23b72f9,2022-06-07,2022-06-26,ATL,OAK,MA3OA0MC,PT9H47M,0,False,False,False,482.79,542.6,1,2281.0,07:05:00 - 12:39:00,08:45:00 - 13:52:00,Delta||Delta,DL||DL,Airbus A321||Embraer 175 (Enhanced Winglets),coach||coach
f016150dcdb9fc472c89fd5bcbaeee1c,2022-05-08,2022-06-21,LGA,OAK,QAA0OKEN,PT11H47M,0,False,False,False,649.3,726.1,2,3211.0,07:29:00 - 12:00:00 - 15:20:00,10:12:00 - 14:15:00 - 16:16:00,United||Delta||Delta,UA||DL||DL,Airbus A319||Airbus A220-100||Embraer 175 (Enhanced Winglets),coach||coach||coach
cb779f09ca25bd1203431ffb33904035,2022-05-29,2022-06-23,DFW,MIA,VVAIZNN1,PT7H10M,0,False,False,False,174.88,211.6,7,1289.0,13:38:00 - 17:47:00,14:35:00 - 21:48:00,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,coach||coach
6df596c77b3bc365752d6be79b7034bf,2022-05-23,2022-06-02,OAK,EWR,KA7QA0MQ,PT9H42M,1,False,False,False,469.77,533.1,2,2808.0,11:42:00 - 14:21:00 - 22:50:00,13:00:00 - 21:48:00 - 00:24:00,Delta||Delta||Delta,DL||DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A321||Boeing 717,coach||coach||coach
df3e66983e12b542747fe2fc1c9e07a6,2022-05-01,2022-06-19,ATL,LGA,RA3NR,PT5H34M,0,False,False,False,95.0,202.58,0,1392.0,05:30:00 - 08:05:00,07:30:00 - 11:04:00,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS,coach||coach
94edf968a952ba6bf3e1885b52c8ddc2,2022-05-03,2022-06-23,OAK,ORD,KA3OA0MC,PT7H1M,0,False,False,False,593.49,661.6,9,2083.0,07:48:00 - 10:43:00,09:15:00 - 16:49:00,Delta||United,DL||UA,Embraer 175 (Enhanced Winglets)||Boeing 757-300,coach||coach
56ed33cf28f239018bf7820d82bcb06f,2022-04-23,2022-06-15,CLT,SFO,K0APZNN1,PT11H56M,0,False,False,False,539.53,602.1,7,3111.0,14:51:00 - 20:29:00,16:50:00 - 23:47:00,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A319||AIRBUS INDUSTRIE A321 SHARKLETS,coach||coach
